Date,Close,High,Low,Open,Volume
2023-06-19,1228.106689453125,1233.3266174222072,1221.5106449975206,1228.106689453125,4451787
2023-06-20,1237.028076171875,1238.5465775405428,1225.3543724326753,1228.1067213313888,4009180
2023-06-21,1233.184326171875,1237.4077922708432,1229.055860544753,1233.7537497317826,4041529
2023-06-22,1216.290771484375,1223.741009475692,1208.6506484095094,1223.741009475692,6676607
2023-06-23,1200.58349609375,1214.2027402501333,1199.017494449738,1211.4503912779653,7239467
2023-06-26,1205.660888671875,1209.1250456076068,1197.9733821178977,1205.5660040683379,3403244
2023-06-27,1214.012939453125,1216.717788120144,1209.3149346432444,1214.8196324444496,3240024
2023-06-28,1227.48974609375,1230.6691335441883,1216.148312756534,1224.3103586433117,5662358
2023-06-30,1267.4935302734375,1270.7204182911057,1238.024615257097,1241.5836573675615,12821692
2023-07-03,1265.7850341796875,1277.4587376334816,1260.8023756562286,1262.2734926096066,7732412
2023-07-04,1276.652099609375,1277.4587926151432,1263.60227910532,1275.8454066036068,5797775
2023-07-05,1278.692626953125,1288.800213319331,1272.7133901877326,1288.7053287056738,5414936
2023-07-06,1275.4656982421875,1278.8348549715627,1269.0594229934848,1274.1844663632921,5963897
2023-07-07,1262.4632568359375,1277.268963359019,1257.8602526271318,1266.0697988565291,6295647
2023-07-10,1261.4666748046875,1273.5674157356068,1252.11828243282,1268.489873104064,3940315
2023-07-11,1279.9263916015625,1282.1093170430452,1259.4263327917743,1265.5478387081876,6126128
2023-07-12,1265.405517578125,1283.058342052219,1259.4262809050838,1282.2041488340378,8102770
2023-07-13,1295.5860595703125,1306.690339153955,1263.0801454732614,1266.9239568395649,9977644
2023-07-14,1353.3375244140625,1357.1813360782141,1310.344366986501,1310.344366986501,12833381
2023-07-17,1350.4903564453125,1384.657160971355,1342.2809252634163,1353.337590155816,11569884
2023-07-18,1400.07958984375,1402.689553916086,1356.232239770198,1360.977628992627,16743977
2023-07-19,1399.84228515625,1422.4778838610052,1386.3179262126616,1410.3296414156002,13687062
2023-07-20,1375.6884765625,1396.0936523100638,1367.3365443334287,1396.0936523100638,8347221
2023-07-21,1263.7921142578125,1281.2551708686472,1238.5466651730258,1252.9726029774079,45548305
2023-07-24,1268.537353515625,1281.1601344899118,1266.3070438754467,1272.713318970938,8859789
2023-07-25,1266.6392822265625,1274.4691745310197,1256.8163495972713,1268.9170922496144,6801982
2023-07-26,1280.16357421875,1281.2550368654431,1271.1948353023815,1274.6114922298445,5528885
2023-07-27,1284.2447509765625,1294.352453525993,1278.4553991042765,1289.4171790586518,9191861
2023-07-28,1272.2388916015625,1294.3998368148239,1267.9680411635118,1284.9090580635998,6122735
2023-07-31,1286.6646728515625,1288.3730591611986,1265.3579234818917,1280.0686287614487,7902180
2023-08-01,1295.6810302734375,1299.287572433425,1287.8986382703856,1292.6440275049854,6064652
2023-08-02,1287.75634765625,1302.0874010225946,1279.7840699878916,1299.5724372276036,7419145
2023-08-03,1294.826904296875,1296.9623293722977,1280.3059674423107,1281.2550452536098,6503741
2023-08-04,1308.1614990234375,1315.3270835031713,1292.6440985443578,1299.1927592188438,5712345
2023-08-07,1322.0654296875,1323.9635853654431,1306.8801842639537,1317.2251558795901,3729093
2023-08-08,1319.407958984375,1322.5874624128603,1313.9033770576289,1321.9230384162722,4161877
2023-08-09,1323.3941650390625,1324.9126664142502,1312.1001155570925,1313.523732318999,4090828
2023-08-10,1318.3638916015625,1324.7227820981661,1315.0421194457037,1320.7365859986046,3873025
2023-08-11,1301.992431640625,1325.7193780052326,1297.4369274511587,1321.1163735813448,5783517
2023-08-14,1322.58740234375,1323.9635187993792,1296.0606085656661,1301.9923447610038,4304135
2023-08-16,1346.2669677734375,1347.6430843526266,1333.8340707625202,1338.9591144663077,7735313
2023-08-17,1339.6710205078125,1347.6906828067617,1334.4035915678219,1347.6906828067617,5618346
2023-08-18,1318.079345703125,1336.9659019665257,1315.5642662654966,1332.2205127839168,5134103
2023-08-21,1333.8341064453125,1335.3526079174417,1316.513434736362,1318.9810141103515,3032722
2023-08-22,1332.26806640625,1334.450991859419,1325.5296366677576,1333.1696440453838,2890714
2023-08-23,1336.254150390625,1344.4636971963555,1334.071340786375,1343.894273641083,2559125
2023-08-24,1351.107177734375,1352.4834101025679,1342.4230924054214,1349.1141374590973,5171963
2023-08-25,1347.7852783203125,1350.0630880720857,1339.5283483061276,1341.046849522571,4307172
2023-08-28,1343.56201171875,1352.2460967659154,1339.5284310658142,1347.7853615901345,3133464
2023-08-29,1345.4603271484375,1351.8666030641068,1343.2300172227185,1351.4869487278863,3074444
2023-08-30,1362.0692138671875,1363.4928307616199,1351.4869717810595,1354.334205569924,3070887
2023-08-31,1362.3536376953125,1371.322492128357,1355.8999783761528,1362.0689838770345,9792735
2023-09-01,1370.325927734375,1372.3664681296166,1355.472837325475,1358.0828012171462,3582133
2023-09-04,1390.493896484375,1395.1444009918598,1361.6419074698886,1369.5192997491522,4609014
2023-09-05,1403.5911865234375,1404.682649168118,1382.3318205578817,1390.398981886232,5496840
2023-09-06,1402.2149658203125,1407.3875094039042,1388.7856074751687,1406.4384315927011,5075786
2023-09-07,1391.537841796875,1398.3712715567144,1387.599261559934,1395.7138073410727,4411743
2023-09-08,1394.7647705078125,1399.6525445547095,1385.843415640873,1388.9754188545974,3125838
2023-09-11,1401.2659912109375,1402.784608504087,1389.9245568734652,1394.7648308962373,4182226
2023-09-12,1424.6607666015625,1427.4131155936998,1401.8828977357055,1407.0079414013696,6793161
2023-09-13,1422.0509033203125,1428.3622947703786,1412.844893675781,1428.3622947703786,4804686
2023-09-14,1430.212890625,1435.5278195318951,1422.810152540514,1428.3622350674373,6444213
2023-09-15,1434.6259765625,1441.0797519318335,1432.158397458069,1440.7000976417155,8657816
2023-09-18,1415.8343505859375,1428.2672469657018,1412.2278084967415,1428.2672469657018,3991916
2023-09-20,1414.36328125,1418.9662857014068,1401.0286909716779,1401.0286909716779,4169337
2023-09-21,1425.2777099609375,1427.9351743734753,1400.838954487993,1410.8517724894755,6779195
2023-09-22,1419.9627685546875,1430.212739245439,1409.5702971693781,1415.9291879191353,5455613
2023-09-25,1399.0831298828125,1413.9836057236516,1396.6155506540035,1413.9836057236516,4217863
2023-09-26,1386.2706298828125,1404.540379089813,1384.7046282085087,1403.8285706791507,3996528
2023-09-27,1392.297119140625,1394.7646982259262,1376.2102969278262,1381.8572634415473,3863586
2023-09-28,1366.1500244140625,1397.6119773813948,1361.9266744482306,1393.1513579600842,5814602
2023-09-29,1362.3536376953125,1373.125763060997,1343.894121422824,1359.174250338779,6068968
2023-10-03,1360.9776611328125,1363.8248947335087,1347.9753406979924,1362.9233171016476,4181867
2023-10-04,1370.800537109375,1376.115349773036,1345.9821287470402,1352.4359043163458,4510406
2023-10-05,1388.927978515625,1400.506798175597,1376.3526965932092,1378.0610831205893,7384621
2023-10-06,1403.4012451171875,1408.9059424972613,1388.7855402158827,1394.6697760186767,3598672
2023-10-09,1400.3167724609375,1415.0749783691183,1387.7414918013862,1390.3040713351108,3567552
2023-10-10,1419.0137939453125,1420.769564825854,1394.2902692043456,1408.3366679571423,5688951
2023-10-11,1418.3018798828125,1440.9373621205468,1406.0112529262074,1420.769458978731,7220129
2023-10-12,1390.8736572265625,1427.7928105687595,1378.06110562468,1415.929336863313,11081662
2023-10-13,1358.272705078125,1364.7738647819372,1328.7089086889514,1333.4542976485548,17973439
2023-10-16,1361.1201171875,1370.088857157179,1357.1814206629801,1359.1744611168824,4850745
2023-10-17,1368.997314453125,1379.3422863103474,1364.8214645475139,1366.9093895003193,3923764
2023-10-18,1367.194091796875,1379.9591420581296,1365.10605109278,1368.5702082859855,4264837
2023-10-19,1360.6455078125,1366.3399750170827,1353.4799235717073,1353.4799235717073,6795691
2023-10-20,1354.5714111328125,1365.2485373372226,1352.6732553631398,1357.1813753161127,3928622
2023-10-23,1336.9185791015625,1359.41167852039,1333.6916911380672,1353.0054028291024,2636516
2023-10-25,1317.1143798828125,1348.3586525886205,1308.702460308172,1344.9457697053938,6940777
2023-10-26,1306.9239501953125,1320.9118187987838,1300.819322975117,1302.6940498987915,6357656
2023-10-27,1327.0164794921875,1331.4868378336528,1310.9617753926811,1310.9617753926811,4634358
2023-10-30,1323.8441162109375,1327.0165416619768,1310.4330405582423,1327.0165416619768,2667696
2023-10-31,1315.528076171875,1327.7854443916494,1310.3366967492134,1326.6317393233992,3451595
2023-11-01,1301.8287353515625,1324.228405726366,1299.4253296877127,1319.9985056410244,3090672
2023-11-02,1317.21044921875,1323.1228502528031,1309.0388704727309,1317.066221417181,3758060
2023-11-03,1335.38037109375,1338.2163429825457,1324.516929988651,1326.7281102555007,3349045
2023-11-06,1349.079833984375,1352.877168328979,1337.0628045979033,1340.0430044149878,2736381
2023-11-07,1350.0411376953125,1351.5792939192095,1340.9561934614692,1345.9072328244042,2272209
2023-11-08,1337.2548828125,1350.713954242676,1332.8806376561768,1350.713954242676,3550635
2023-11-09,1321.680908203125,1343.5037849964333,1317.1144373775558,1341.9656288206845,5498051
2023-11-10,1315.960693359375,1320.0945979787737,1308.4140231623705,1317.0181683643543,2943649
2023-11-13,1320.4791259765625,1329.0351558628986,1317.8833775668425,1326.5356375583356,3462092
2023-11-15,1356.00146484375,1359.3662327465881,1339.1776253295595,1344.945798877282,8551860
2023-11-16,1389.0723876953125,1397.2439671097416,1356.097614410863,1361.3851069731406,6673907
2023-11-17,1382.00634765625,1394.9366229606476,1379.602942034333,1385.3711155269339,4901251
2023-11-20,1381.093017578125,1395.8980200494077,1378.2570458149964,1386.2843973217946,3584210
2023-11-21,1383.400390625,1393.9753762378386,1381.2373253860103,1386.2844776103195,3793135
2023-11-22,1401.4739990234375,1402.579471778413,1380.7084795916498,1380.7084795916498,3108786
2023-11-23,1393.2542724609375,1411.1837023014712,1391.7641139980717,1411.1837023014712,3186928
2023-11-24,1381.8621826171875,1396.522957576825,1378.4492995375242,1389.6973087712938,2973195
2023-11-28,1386.957275390625,1389.1684555139282,1371.9120500149772,1388.2070932609774,3755373
2023-11-29,1403.204345703125,1404.2618207292774,1393.7830658701937,1395.032766408813,3875778
2023-11-30,1398.92626953125,1404.2137617851981,1393.5426645252603,1397.0996578273105,10120867
2023-12-01,1396.1864013671875,1403.492730780569,1390.274000233607,1403.492730780569,3489187
2023-12-04,1407.770751953125,1415.0290836998097,1393.3023208663506,1404.0214158015515,5511948
2023-12-05,1397.7725830078125,1410.2222944378952,1386.2843511722765,1409.1648194438199,5123039
2023-12-06,1417.33642578125,1419.9320569397587,1394.9847532532544,1400.4644711895692,5269178
2023-12-07,1409.2608642578125,1415.9422845674553,1405.3193027314842,1415.9422845674553,4424453
2023-12-08,1433.5352783203125,1436.9480437426093,1409.5973358972342,1413.5870125267115,6323433
2023-12-11,1430.9876708984375,1440.1206120294655,1424.7388164403658,1432.4297142349155,3862018
2023-12-12,1419.018798828125,1432.4297553003266,1410.9433324415797,1420.412727151834,6103494
2023-12-13,1393.013916015625,1419.018812113955,1377.7763476514297,1418.9706970593943,8549258
2023-12-14,1443.4373779296875,1452.618434833256,1404.8867731828336,1406.857612838719,12489858
2023-12-15,1517.4141845703125,1527.1720347866103,1462.2319684696038,1464.202808005046,18395389
2023-12-18,1503.9071044921875,1531.4501581135773,1500.0136575533297,1507.367985333549,6467243
2023-12-19,1498.0909423828125,1513.1361687292908,1483.6223926007674,1509.4349472873578,4221721
2023-12-20,1477.037109375,1522.3172517113799,1470.8843669835246,1504.580163639275,6592367
2023-12-21,1476.6524658203125,1486.890997599005,1462.4723721543946,1462.4723721543946,5319038
2023-12-22,1502.51318359375,1505.4933832955423,1464.154803805307,1475.6430365128183,6741060
2023-12-26,1484.2952880859375,1488.1888523737832,1464.1547946804083,1475.691142373228,6878067
2023-12-27,1506.55078125,1509.3387552878505,1484.3433364104721,1484.3433364104721,4225849
2023-12-28,1502.27294921875,1508.3294618111136,1494.9185035280595,1508.3294618111136,5702253
2023-12-29,1483.2860107421875,1499.1964874096525,1480.498036423616,1481.5075138445175,4388990
2024-01-01,1491.409423828125,1496.8411444511967,1475.9315138206164,1479.5366225500268,2808451
2024-01-02,1475.1143798828125,1489.2944742239738,1464.1548258704092,1486.2661594193387,5396313
2024-01-03,1432.4298095703125,1461.222563163446,1430.507084993708,1461.222563163446,7550363
2024-01-04,1454.252685546875,1461.0303366161402,1435.2177826642023,1446.8021278177912,7056038
2024-01-05,1473.3358154296875,1480.2094618779236,1448.051940416499,1448.532621558546,8895403
2024-01-08,1463.9625244140625,1476.6524595467752,1454.781467714295,1469.8748085428847,4440136
2024-01-09,1470.21142578125,1492.9956655581655,1466.89465540363,1482.3245674013037,4412074
2024-01-10,1461.174560546875,1476.1236736674186,1446.8502390285905,1466.029369674196,4096845
2024-01-11,1436.4674072265625,1466.0774110603124,1429.1610776979376,1465.9812983073941,11296088
2024-01-12,1550.43701171875,1555.48416367133,1495.3029086218012,1501.647876177143,26754401
2024-01-15,1588.2667236328125,1600.6202064269758,1572.7888131840964,1581.3929593220357,13228305
2024-01-16,1568.5106201171875,1584.805663252793,1562.2136504615037,1581.248669882489,6500917
2024-01-17,1576.826416015625,1583.844407829469,1557.6472848471606,1557.6472848471606,9209876
2024-01-18,1579.1336669921875,1585.2864090913179,1565.338141663395,1579.1817820479896,6375464
2024-01-19,1595.09228515625,1601.1489146027204,1580.62385291781,1587.7859551289723,4522736
2024-01-23,1578.7010498046875,1609.993320778504,1574.4229173595988,1586.343832786963,9401255
2024-01-24,1610.6663818359375,1615.0886248379493,1581.4409451538254,1595.765266547254,8999681
2024-01-25,1604.60986328125,1615.617532521229,1593.938764744373,1608.3110848311567,8865304
2024-01-29,1592.5927734375,1614.4637659098305,1583.9405126792153,1600.8124680993892,4253785
2024-01-30,1587.6417236328125,1624.7022872449177,1584.5654112138673,1598.2167089344066,4995943
2024-01-31,1596.7266845703125,1602.8313117696607,1574.8075769550203,1584.5654278748498,6763779
2024-02-01,1593.0255126953125,1612.2046444398836,1586.5843146039933,1595.4289185456998,5760011
2024-02-02,1627.9228515625,1652.1011372395883,1600.668253420957,1601.6777307925615,7858483
2024-02-05,1622.0103759765625,1635.0368816844025,1616.8671112997324,1629.2687080609385,3634135
2024-02-06,1662.6280517578125,1666.0409350058944,1609.2724418946693,1621.5779267866085,7694265
2024-02-07,1628.3072509765625,1662.195269041167,1621.6738282250742,1662.195269041167,4613877
2024-02-08,1626.7210693359375,1640.4204816475594,1617.7804706606282,1632.393130184841,5919715
2024-02-09,1604.85009765625,1627.4902262777873,1595.6691583001955,1619.606985174379,4600004
2024-02-12,1615.184814453125,1627.5382968256615,1605.811531809379,1605.811531809379,3555808
2024-02-13,1619.462890625,1623.8370186269938,1599.2261675031743,1617.9727321357634,2696481
2024-02-14,1601.82177734375,1604.9462047407774,1572.3080024118083,1596.0536036876995,3768579
2024-02-15,1611.5797119140625,1622.5392659025467,1597.3996176038493,1612.204620896798,4834391
2024-02-16,1635.902099609375,1642.9680886909155,1622.7313663445168,1623.740843650647,4880654
2024-02-19,1634.07568359375,1645.3716914079735,1622.4912201278541,1639.1228360213818,3690993
2024-02-20,1620.1357421875,1628.7880024929073,1604.2732649609202,1619.8954016234609,3706389
2024-02-21,1591.5833740234375,1609.320461197266,1581.729410626023,1609.320461197266,4300508
2024-02-22,1616.386474609375,1619.510902074662,1580.8641846763217,1600.6682245239977,5841277
2024-02-23,1612.060302734375,1632.8257043439937,1607.3016064283056,1631.4317759907635,5373072
2024-02-26,1596.0057373046875,1610.2338297480162,1581.441074154028,1610.2338297480162,2782438
2024-02-27,1599.322265625,1606.5324827253958,1588.9396234127066,1596.8227471676216,5159088
2024-02-28,1606.6767578125,1622.5873509570388,1597.8322715172949,1605.4750549270755,3188916
2024-02-29,1609.224365234375,1617.2517169077262,1589.420325475353,1600.6682173585164,7814722
2024-03-01,1590.76611328125,1607.3496125644087,1587.2091197968145,1604.5136407879365,6387291
2024-03-04,1573.9423828125,1600.1395066891168,1570.5296169032401,1593.7945386888434,4445156
2024-03-05,1544.4285888671875,1574.086593386812,1540.1024583661588,1570.8660530401396,4596579
2024-03-06,1555.051513671875,1557.5510319856057,1515.1068662897885,1540.8714208560284,6420684
2024-03-07,1553.9940185546875,1565.5303659740043,1542.2173305641352,1554.138246368188,6348359
2024-03-11,1538.7564697265625,1551.446522464346,1526.643328250248,1546.0148020133513,6752895
2024-03-12,1550.6292724609375,1562.2137350996566,1535.9204997058155,1538.179677636585,4614222
2024-03-13,1549.1392822265625,1561.733105280378,1536.785799755277,1550.5813257217428,5688997
2024-03-14,1589.42041015625,1593.698425645205,1545.8706490348302,1552.023391506724,8803799
2024-03-15,1570.865966796875,1582.2100886516137,1555.8206236318867,1577.6916155196645,11809997
2024-03-18,1540.727294921875,1569.5681635728802,1537.074071284563,1567.0205300379491,4958904
2024-03-19,1501.119140625,1537.2183425142427,1497.8024875779802,1530.8252596452844,6870411
2024-03-20,1494.8702392578125,1514.097484972457,1492.3707207856676,1502.6092525994748,4759059
2024-03-21,1494.6298828125,1516.020193442864,1483.7665595113776,1503.5705989163719,11062497
2024-03-22,1450.551513671875,1469.826875137509,1440.3129814888052,1462.232089335552,14673890
2024-03-26,1434.9774169921875,1449.2055081878689,1430.41094620585,1434.3525080454037,8351081
2024-03-27,1426.517333984375,1441.0819953669468,1424.3062712483202,1438.197908651736,6857402
2024-03-28,1440.1688232421875,1453.387554709184,1429.6899508266822,1429.6899508266822,12499530
